1.28,3.34284
1.281,3.34212
1.282,3.34139
1.283,3.34066
1.284,3.33993
1.285,3.3392
1.286,3.33846
1.287,3.33773
1.288,3.33699
1.289,3.33626
1.29,3.33552
1.291,3.33478
1.292,3.33404
1.293,3.3333
1.294,3.33255
1.295,3.33181
1.296,3.33107
1.297,3.33032
1.298,3.32957
1.299,3.32882
1.3,3.32807
1.301,3.32732
1.302,3.32657
1.303,3.32581
1.304,3.32506
1.305,3.3243
1.306,3.32355
1.307,3.32279
1.308,3.32203
1.309,3.32127
1.31,3.3205
1.311,3.31974
1.312,3.31897
1.313,3.31821
1.314,3.31744
1.315,3.31667
1.316,3.3159
1.317,3.31513
1.318,3.31436
1.319,3.31359
1.32,3.31281
1.321,3.31204
1.322,3.31126
1.323,3.31048
1.324,3.3097
1.325,3.30892
1.326,3.30814
1.327,3.30736
1.328,3.30657
1.329,3.30579
1.33,3.305
1.331,3.30421
1.332,3.30342
1.333,3.30263
1.334,3.30184
1.335,3.30105
1.336,3.30025
1.337,3.29946
1.338,3.29866
1.339,3.29786
1.34,3.29706
1.341,3.29626
1.342,3.29546
1.343,3.29466
1.344,3.29385
1.345,3.29305
1.346,3.29224
1.347,3.29143
1.348,3.29063
1.349,3.28982
1.35,3.289
1.351,3.28819
1.352,3.28738
1.353,3.28656
1.354,3.28575
1.355,3.28493
1.356,3.28411
1.357,3.28329
1.358,3.28247
1.359,3.28165
1.36,3.28082
1.361,3.28
1.362,3.27917
1.363,3.27834
1.364,3.27751
1.365,3.27668
1.366,3.27585
1.367,3.27502
1.368,3.27419
1.369,3.27335
1.37,3.27251
1.371,3.27168
1.372,3.27084
1.373,3.27
1.374,3.26916
1.375,3.26832
1.376,3.26747
1.377,3.26663
1.378,3.26578
1.379,3.26493
1.38,3.26408
1.381,3.26323
1.382,3.26238
1.383,3.26153
1.384,3.26068
1.385,3.25982
1.386,3.25897
1.387,3.25811
1.388,3.25725
1.389,3.25639
1.39,3.25553
1.391,3.25467
1.392,3.2538
1.393,3.25294
1.394,3.25207
1.395,3.2512
1.396,3.25034
1.397,3.24947
1.398,3.2486
1.399,3.24772
1.4,3.24685
1.401,3.24597
1.402,3.2451
1.403,3.24422
1.404,3.24334
1.405,3.24246
1.406,3.24158
1.407,3.2407
1.408,3.23982
1.409,3.23893
1.41,3.23804
1.411,3.23716
1.412,3.23627
1.413,3.23538
1.414,3.23449
1.415,3.23359
1.416,3.2327
1.417,3.23181
1.418,3.23091
1.419,3.23001
1.42,3.22911
1.421,3.22821
1.422,3.22731
1.423,3.22641
1.424,3.22551
1.425,3.2246
1.426,3.2237
1.427,3.22279
1.428,3.22188
1.429,3.22097
1.43,3.22006
1.431,3.21914
1.432,3.21823
1.433,3.21732
1.434,3.2164
1.435,3.21548
1.436,3.21456
1.437,3.21364
1.438,3.21272
1.439,3.2118
1.44,3.21088
1.441,3.20995
1.442,3.20902
1.443,3.2081
1.444,3.20717
1.445,3.20624
1.446,3.2053
1.447,3.20437
1.448,3.20344
1.449,3.2025
1.45,3.20157
1.451,3.20063
1.452,3.19969
1.453,3.19875
1.454,3.19781
1.455,3.19686
1.456,3.19592
1.457,3.19497
1.458,3.19403
1.459,3.19308
1.46,3.19213
1.461,3.19118
1.462,3.19023
1.463,3.18927
1.464,3.18832
1.465,3.18736
1.466,3.18641
1.467,3.18545
1.468,3.18449
1.469,3.18353
1.47,3.18257
1.471,3.1816
1.472,3.18064
1.473,3.17967
1.474,3.17871
1.475,3.17774
1.476,3.17677
1.477,3.1758
1.478,3.17483
1.479,3.17385
1.48,3.17288
1.481,3.1719
1.482,3.17092
1.483,3.16994
1.484,3.16896
1.485,3.16798
1.486,3.167
1.487,3.16602
1.488,3.16503
1.489,3.16405
1.49,3.16306
1.491,3.16207
1.492,3.16108
1.493,3.16009
1.494,3.1591
1.495,3.1581
1.496,3.15711
1.497,3.15611
1.498,3.15511
1.499,3.15411
1.5,3.15311
1.501,3.15211
1.502,3.15111
1.503,3.1501
1.504,3.1491
1.505,3.14809
1.506,3.14708
1.507,3.14607
1.508,3.14506
1.509,3.14405
1.51,3.14304
1.511,3.14202
1.512,3.14101
1.513,3.13999
1.514,3.13897
1.515,3.13795
1.516,3.13693
1.517,3.13591
1.518,3.13488
1.519,3.13386
1.52,3.13283
1.521,3.13181
1.522,3.13078
1.523,3.12975
1.524,3.12872
1.525,3.12768
1.526,3.12665
1.527,3.12561
1.528,3.12458
1.529,3.12354
1.53,3.1225
1.531,3.12146
1.532,3.12042
1.533,3.11938
1.534,3.11833
1.535,3.11729
1.536,3.11624
1.537,3.11519
1.538,3.11414
1.539,3.11309
1.54,3.11204
1.541,3.11099
1.542,3.10993
1.543,3.10887
1.544,3.10782
1.545,3.10676
1.546,3.1057
1.547,3.10464
1.548,3.10358
1.549,3.10251
1.55,3.10145
1.551,3.10038
1.552,3.09931
1.553,3.09824
1.554,3.09717
1.555,3.0961
1.556,3.09503
1.557,3.09395
1.558,3.09288
1.559,3.0918
1.56,3.09072
1.561,3.08964
1.562,3.08856
1.563,3.08748
1.564,3.0864
1.565,3.08531
1.566,3.08423
1.567,3.08314
1.568,3.08205
1.569,3.08096
1.57,3.07987
1.571,3.07878
1.572,3.07769
1.573,3.07659
1.574,3.07549
1.575,3.0744
1.576,3.0733
1.577,3.0722
1.578,3.0711
1.579,3.06999
1.58,3.06889
1.581,3.06778
1.582,3.06668
1.583,3.06557
1.584,3.06446
1.585,3.06335
1.586,3.06224
1.587,3.06112
1.588,3.06001
1.589,3.05889
1.59,3.05777
1.591,3.05665
1.592,3.05553
1.593,3.05441
1.594,3.05329
1.595,3.05217
1.596,3.05104
1.597,3.04992
1.598,3.04879
1.599,3.04766
1.6,3.04653
1.601,3.0454
1.602,3.04426
1.603,3.04313
1.604,3.04199
1.605,3.04086
1.606,3.03972
1.607,3.03858
1.608,3.03744
1.609,3.03629
1.61,3.03515
1.611,3.034
1.612,3.03286
1.613,3.03171
1.614,3.03056
1.615,3.02941
1.616,3.02826
1.617,3.02711
1.618,3.02595
1.619,3.0248
1.62,3.02364
1.621,3.02248
1.622,3.02132
1.623,3.02016
1.624,3.019
1.625,3.01784
1.626,3.01667
1.627,3.0155
1.628,3.01434
1.629,3.01317
1.63,3.012
1.631,3.01083
1.632,3.00965
1.633,3.00848
1.634,3.0073
1.635,3.00613
1.636,3.00495
1.637,3.00377
1.638,3.00259
1.639,3.00141
1.64,3.00022
1.641,2.99904
1.642,2.99785
1.643,2.99666
1.644,2.99548
1.645,2.99429
1.646,2.99309
1.647,2.9919
1.648,2.99071
1.649,2.98951
1.65,2.98831
1.651,2.98712
1.652,2.98592
1.653,2.98472
1.654,2.98351
1.655,2.98231
1.656,2.98111
1.657,2.9799
1.658,2.97869
1.659,2.97748
1.66,2.97627
1.661,2.97506
1.662,2.97385
1.663,2.97263
1.664,2.97142
1.665,2.9702
1.666,2.96898
1.667,2.96776
1.668,2.96654
1.669,2.96532
1.67,2.9641
1.671,2.96287
1.672,2.96165
1.673,2.96042
1.674,2.95919
1.675,2.95796
1.676,2.95673
1.677,2.9555
1.678,2.95426
1.679,2.95303
1.68,2.95179
1.681,2.95055
1.682,2.94931
1.683,2.94807
1.684,2.94683
1.685,2.94558
1.686,2.94434
1.687,2.94309
1.688,2.94184
1.689,2.9406
1.69,2.93935
1.691,2.93809
1.692,2.93684
1.693,2.93559
1.694,2.93433
1.695,2.93307
1.696,2.93181
1.697,2.93055
1.698,2.92929
1.699,2.92803
1.7,2.92677
1.701,2.9255
1.702,2.92424
1.703,2.92297
1.704,2.9217
1.705,2.92043
1.706,2.91916
1.707,2.91788
1.708,2.91661
1.709,2.91533
1.71,2.91405
1.711,2.91278
1.712,2.9115
1.713,2.91021
1.714,2.90893
1.715,2.90765
1.716,2.90636
1.717,2.90507
1.718,2.90379
1.719,2.9025
1.72,2.90121
1.721,2.89991
1.722,2.89862
1.723,2.89732
1.724,2.89603
1.725,2.89473
1.726,2.89343
1.727,2.89213
1.728,2.89083
1.729,2.88953
1.73,2.88822
1.731,2.88692
1.732,2.88561
1.733,2.8843
1.734,2.88299
1.735,2.88168
1.736,2.88037
1.737,2.87905
1.738,2.87774
1.739,2.87642
1.74,2.8751
1.741,2.87378
1.742,2.87246
1.743,2.87114
1.744,2.86982
1.745,2.86849
1.746,2.86716
1.747,2.86584
1.748,2.86451
1.749,2.86318
1.75,2.86185
1.751,2.86051
1.752,2.85918
1.753,2.85784
1.754,2.85651
1.755,2.85517
1.756,2.85383
1.757,2.85249
1.758,2.85114
1.759,2.8498
1.76,2.84845
1.761,2.84711
1.762,2.84576
1.763,2.84441
1.764,2.84306
1.765,2.84171
1.766,2.84035
1.767,2.839
1.768,2.83764
1.769,2.83628
1.77,2.83492
1.771,2.83356
1.772,2.8322
1.773,2.83084
1.774,2.82947
1.775,2.82811
1.776,2.82674
1.777,2.82537
1.778,2.824
1.779,2.82263
1.78,2.82126
1.781,2.81988
1.782,2.81851
1.783,2.81713
1.784,2.81575
1.785,2.81437
1.786,2.81299
1.787,2.81161
1.788,2.81023
1.789,2.80884
1.79,2.80745
1.791,2.80607
1.792,2.80468
1.793,2.80329
1.794,2.80189
1.795,2.8005
1.796,2.79911
1.797,2.79771
1.798,2.79631
1.799,2.79491
1.8,2.79351
1.801,2.79211
1.802,2.79071
1.803,2.7893
1.804,2.7879
1.805,2.78649
1.806,2.78508
1.807,2.78367
1.808,2.78226
1.809,2.78085
1.81,2.77943
1.811,2.77802
1.812,2.7766
1.813,2.77518
1.814,2.77376
1.815,2.77234
1.816,2.77092
1.817,2.76949
1.818,2.76807
1.819,2.76664
1.82,2.76521
1.821,2.76379
1.822,2.76235
1.823,2.76092
1.824,2.75949
1.825,2.75805
1.826,2.75662
1.827,2.75518
1.828,2.75374
1.829,2.7523
1.83,2.75086
1.831,2.74941
1.832,2.74797
1.833,2.74652
1.834,2.74508
1.835,2.74363
1.836,2.74218
1.837,2.74073
1.838,2.73927
1.839,2.73782
1.84,2.73636
1.841,2.73491
1.842,2.73345
1.843,2.73199
1.844,2.73053
1.845,2.72906
1.846,2.7276
1.847,2.72613
1.848,2.72467
1.849,2.7232
1.85,2.72173
1.851,2.72026
1.852,2.71878
1.853,2.71731
1.854,2.71583
1.855,2.71436
1.856,2.71288
1.857,2.7114
1.858,2.70992
1.859,2.70844
1.86,2.70695
1.861,2.70547
1.862,2.70398
1.863,2.70249
1.864,2.701
1.865,2.69951
1.866,2.69802
1.867,2.69653
1.868,2.69503
1.869,2.69354
1.87,2.69204
1.871,2.69054
1.872,2.68904
1.873,2.68754
1.874,2.68603
1.875,2.68453
1.876,2.68302
1.877,2.68152
1.878,2.68001
1.879,2.6785
1.88,2.67699
1.881,2.67547
1.882,2.67396
1.883,2.67244
1.884,2.67092
1.885,2.66941
1.886,2.66789
1.887,2.66636
1.888,2.66484
1.889,2.66332
1.89,2.66179
1.891,2.66026
1.892,2.65874
1.893,2.65721
1.894,2.65567
1.895,2.65414
1.896,2.65261
1.897,2.65107
1.898,2.64953
1.899,2.648
1.9,2.64646
1.901,2.64491
1.902,2.64337
1.903,2.64183
1.904,2.64028
1.905,2.63874
1.906,2.63719
1.907,2.63564
1.908,2.63409
1.909,2.63253
1.91,2.63098
1.911,2.62942
1.912,2.62787
1.913,2.62631
1.914,2.62475
1.915,2.62319
1.916,2.62163
1.917,2.62006
1.918,2.6185
1.919,2.61693
1.92,2.61536
1.921,2.61379
1.922,2.61222
1.923,2.61065
1.924,2.60908
1.925,2.6075
1.926,2.60593
1.927,2.60435
1.928,2.60277
1.929,2.60119
1.93,2.5996
1.931,2.59802
1.932,2.59644
1.933,2.59485
1.934,2.59326
1.935,2.59167
1.936,2.59008
1.937,2.58849
1.938,2.5869
1.939,2.5853
1.94,2.5837
1.941,2.58211
1.942,2.58051
1.943,2.57891
1.944,2.5773
1.945,2.5757
1.946,2.5741
1.947,2.57249
1.948,2.57088
1.949,2.56927
1.95,2.56766
1.951,2.56605
1.952,2.56444
1.953,2.56282
1.954,2.56121
1.955,2.55959
1.956,2.55797
1.957,2.55635
1.958,2.55473
1.959,2.5531
1.96,2.55148
1.961,2.54985
1.962,2.54822
1.963,2.54659
1.964,2.54496
1.965,2.54333
1.966,2.5417
1.967,2.54006
1.968,2.53843
1.969,2.53679
1.97,2.53515
1.971,2.53351
1.972,2.53187
1.973,2.53023
1.974,2.52858
1.975,2.52693
1.976,2.52529
1.977,2.52364
1.978,2.52199
1.979,2.52033
1.98,2.51868
1.981,2.51703
1.982,2.51537
1.983,2.51371
1.984,2.51205
1.985,2.51039
1.986,2.50873
1.987,2.50707
1.988,2.5054
1.989,2.50374
1.99,2.50207
1.991,2.5004
1.992,2.49873
1.993,2.49706
1.994,2.49538
1.995,2.49371
1.996,2.49203
1.997,2.49035
1.998,2.48868
1.999,2.48699
2,2.48531
2.001,2.48363
2.002,2.48194
2.003,2.48026
2.004,2.47857
2.005,2.47688
2.006,2.47519
2.007,2.4735
2.008,2.4718
2.009,2.47011
2.01,2.46841
2.011,2.46672
2.012,2.46502
2.013,2.46332
2.014,2.46161
2.015,2.45991
2.016,2.4582
2.017,2.4565
2.018,2.45479
2.019,2.45308
2.02,2.45137
2.021,2.44966
2.022,2.44794
2.023,2.44623
2.024,2.44451
2.025,2.44279
2.026,2.44108
2.027,2.43935
2.028,2.43763
2.029,2.43591
2.03,2.43418
2.031,2.43246
2.032,2.43073
2.033,2.429
2.034,2.42727
2.035,2.42554
2.036,2.4238
2.037,2.42207
2.038,2.42033
2.039,2.41859
2.04,2.41685
2.041,2.41511
2.042,2.41337
2.043,2.41162
2.044,2.40988
2.045,2.40813
2.046,2.40638
2.047,2.40463
2.048,2.40288
2.049,2.40113
2.05,2.39938
2.051,2.39762
2.052,2.39586
2.053,2.39411
2.054,2.39235
2.055,2.39058
2.056,2.38882
2.057,2.38706
2.058,2.38529
2.059,2.38352
2.06,2.38176
2.061,2.37999
2.062,2.37821
2.063,2.37644
2.064,2.37467
2.065,2.37289
2.066,2.37111
2.067,2.36934
2.068,2.36756
2.069,2.36577
2.07,2.36399
2.071,2.36221
2.072,2.36042
2.073,2.35863
2.074,2.35684
2.075,2.35505
2.076,2.35326
2.077,2.35147
2.078,2.34967
2.079,2.34788
2.08,2.34608
2.081,2.34428
2.082,2.34248
2.083,2.34068
2.084,2.33888
2.085,2.33707
2.086,2.33526
2.087,2.33346
2.088,2.33165
2.089,2.32984
2.09,2.32802
2.091,2.32621
2.092,2.3244
2.093,2.32258
2.094,2.32076
2.095,2.31894
2.096,2.31712
2.097,2.3153
2.098,2.31347
2.099,2.31165
2.1,2.30982
2.101,2.30799
2.102,2.30617
2.103,2.30433
2.104,2.3025
2.105,2.30067
2.106,2.29883
2.107,2.297
2.108,2.29516
2.109,2.29332
2.11,2.29148
2.111,2.28963
2.112,2.28779
2.113,2.28594
2.114,2.2841
2.115,2.28225
2.116,2.2804
2.117,2.27855
2.118,2.27669
2.119,2.27484
2.12,2.27298
2.121,2.27113
2.122,2.26927
2.123,2.26741
2.124,2.26554
2.125,2.26368
2.126,2.26182
2.127,2.25995
2.128,2.25808
2.129,2.25621
2.13,2.25434
2.131,2.25247
2.132,2.2506
2.133,2.24872
2.134,2.24685
2.135,2.24497
2.136,2.24309
2.137,2.24121
2.138,2.23933
2.139,2.23744
2.14,2.23556
2.141,2.23367
2.142,2.23178
2.143,2.22989
2.144,2.228
2.145,2.22611
2.146,2.22422
2.147,2.22232
2.148,2.22042
2.149,2.21853
2.15,2.21663
2.151,2.21472
2.152,2.21282
2.153,2.21092
2.154,2.20901
2.155,2.20711
2.156,2.2052
2.157,2.20329
2.158,2.20138
2.159,2.19946
2.16,2.19755
2.161,2.19563
2.162,2.19371
2.163,2.1918
2.164,2.18987
2.165,2.18795
2.166,2.18603
2.167,2.18411
2.168,2.18218
2.169,2.18025
2.17,2.17832
2.171,2.17639
2.172,2.17446
2.173,2.17253
2.174,2.17059
2.175,2.16865
2.176,2.16672
2.177,2.16478
2.178,2.16284
2.179,2.16089
2.18,2.15895
2.181,2.157
2.182,2.15506
2.183,2.15311
2.184,2.15116
2.185,2.14921
2.186,2.14726
2.187,2.1453
2.188,2.14335
2.189,2.14139
2.19,2.13943
2.191,2.13747
2.192,2.13551
2.193,2.13355
2.194,2.13158
2.195,2.12961
2.196,2.12765
2.197,2.12568
2.198,2.12371
2.199,2.12174
2.2,2.11976
2.201,2.11779
2.202,2.11581
2.203,2.11383
2.204,2.11185
2.205,2.10987
2.206,2.10789
2.207,2.10591
2.208,2.10392
2.209,2.10194
2.21,2.09995
2.211,2.09796
2.212,2.09597
2.213,2.09397
2.214,2.09198
2.215,2.08999
2.216,2.08799
2.217,2.08599
2.218,2.08399
2.219,2.08199
2.22,2.07999
2.221,2.07798
2.222,2.07598
2.223,2.07397
2.224,2.07196
2.225,2.06995
2.226,2.06794
2.227,2.06592
2.228,2.06391
2.229,2.06189
2.23,2.05988
2.231,2.05786
2.232,2.05584
2.233,2.05381
2.234,2.05179
2.235,2.04977
2.236,2.04774
2.237,2.04571
2.238,2.04368
2.239,2.04165
2.24,2.03962
2.241,2.03758
2.242,2.03555
2.243,2.03351
2.244,2.03147
2.245,2.02943
2.246,2.02739
2.247,2.02535
2.248,2.02331
2.249,2.02126
2.25,2.01921
2.251,2.01716
2.252,2.01511
2.253,2.01306
2.254,2.01101
2.255,2.00895
2.256,2.0069
2.257,2.00484
2.258,2.00278
2.259,2.00072
2.26,1.99866
2.261,1.99659
2.262,1.99453
2.263,1.99246
2.264,1.99039
2.265,1.98833
2.266,1.98625
2.267,1.98418
2.268,1.98211
2.269,1.98003
2.27,1.97796
2.271,1.97588
2.272,1.9738
2.273,1.97172
2.274,1.96963
2.275,1.96755
2.276,1.96546
2.277,1.96338
2.278,1.96129
2.279,1.9592
2.28,1.95711
2.281,1.95501
2.282,1.95292
2.283,1.95082
2.284,1.94872
2.285,1.94662
2.286,1.94452
2.287,1.94242
2.288,1.94032
2.289,1.93821
2.29,1.93611
2.291,1.934
2.292,1.93189
2.293,1.92978
2.294,1.92766
2.295,1.92555
2.296,1.92344
2.297,1.92132
2.298,1.9192
2.299,1.91708
2.3,1.91496
2.301,1.91284
2.302,1.91071
2.303,1.90859
2.304,1.90646
2.305,1.90433
2.306,1.9022
2.307,1.90007
2.308,1.89793
2.309,1.8958
2.31,1.89366
2.311,1.89152
2.312,1.88939
2.313,1.88724
2.314,1.8851
2.315,1.88296
2.316,1.88081
2.317,1.87867
2.318,1.87652
2.319,1.87437
2.32,1.87222
2.321,1.87006
2.322,1.86791
2.323,1.86576
2.324,1.8636
2.325,1.86144
2.326,1.85928
2.327,1.85712
2.328,1.85495
2.329,1.85279
2.33,1.85062
2.331,1.84846
2.332,1.84629
2.333,1.84412
2.334,1.84195
2.335,1.83977
2.336,1.8376
2.337,1.83542
2.338,1.83324
2.339,1.83106
2.34,1.82888
2.341,1.8267
2.342,1.82452
2.343,1.82233
2.344,1.82014
2.345,1.81795
2.346,1.81577
2.347,1.81357
2.348,1.81138
2.349,1.80919
2.35,1.80699
2.351,1.80479
2.352,1.80259
2.353,1.80039
2.354,1.79819
2.355,1.79599
2.356,1.79378
2.357,1.79158
2.358,1.78937
2.359,1.78716
2.36,1.78495
2.361,1.78274
2.362,1.78053
2.363,1.77831
2.364,1.77609
2.365,1.77388
2.366,1.77166
2.367,1.76943
2.368,1.76721
2.369,1.76499
2.37,1.76276
2.371,1.76054
2.372,1.75831
2.373,1.75608
2.374,1.75385
2.375,1.75161
2.376,1.74938
2.377,1.74714
2.378,1.7449
2.379,1.74267
2.38,1.74042
2.381,1.73818
2.382,1.73594
2.383,1.73369
2.384,1.73145
2.385,1.7292
2.386,1.72695
2.387,1.7247
2.388,1.72245
2.389,1.72019
2.39,1.71794
2.391,1.71568
2.392,1.71342
2.393,1.71116
2.394,1.7089
2.395,1.70664
2.396,1.70438
2.397,1.70211
2.398,1.69984
2.399,1.69757
2.4,1.6953
2.401,1.69303
2.402,1.69076
2.403,1.68848
2.404,1.68621
2.405,1.68393
2.406,1.68165
2.407,1.67937
2.408,1.67709
2.409,1.6748
2.41,1.67252
2.411,1.67023
2.412,1.66795
2.413,1.66566
2.414,1.66336
2.415,1.66107
2.416,1.65878
2.417,1.65648
2.418,1.65419
2.419,1.65189
2.42,1.64959
2.421,1.64729
2.422,1.64498
2.423,1.64268
2.424,1.64037
2.425,1.63807
2.426,1.63576
2.427,1.63345
2.428,1.63113
2.429,1.62882
2.43,1.62651
2.431,1.62419
2.432,1.62187
2.433,1.61955
2.434,1.61723
2.435,1.61491
2.436,1.61259
2.437,1.61026
2.438,1.60793
2.439,1.60561
2.44,1.60328
2.441,1.60095
2.442,1.59861
2.443,1.59628
2.444,1.59394
2.445,1.59161
2.446,1.58927
2.447,1.58693
2.448,1.58459
2.449,1.58224
2.45,1.5799
2.451,1.57755
2.452,1.5752
2.453,1.57286
2.454,1.57051
2.455,1.56815
2.456,1.5658
2.457,1.56345
2.458,1.56109
2.459,1.55873
2.46,1.55637
2.461,1.55401
2.462,1.55165
2.463,1.54928
2.464,1.54692
2.465,1.54455
2.466,1.54218
2.467,1.53981
2.468,1.53744
2.469,1.53507
2.47,1.5327
2.471,1.53032
2.472,1.52794
2.473,1.52557
2.474,1.52319
2.475,1.5208
2.476,1.51842
2.477,1.51604
2.478,1.51365
2.479,1.51126
2.48,1.50887
2.481,1.50648
2.482,1.50409
2.483,1.5017
2.484,1.4993
2.485,1.49691
2.486,1.49451
2.487,1.49211
2.488,1.48971
2.489,1.48731
2.49,1.4849
2.491,1.4825
2.492,1.48009
2.493,1.47768
2.494,1.47527
2.495,1.47286
2.496,1.47045
2.497,1.46803
2.498,1.46562
2.499,1.4632
2.5,1.46078
2.501,1.45836
2.502,1.45594
2.503,1.45352
2.504,1.45109
2.505,1.44867
2.506,1.44624
2.507,1.44381
2.508,1.44138
2.509,1.43895
2.51,1.43652
2.511,1.43408
2.512,1.43165
2.513,1.42921
2.514,1.42677
2.515,1.42433
2.516,1.42189
2.517,1.41944
2.518,1.417
2.519,1.41455
2.52,1.4121
2.521,1.40965
2.522,1.4072
2.523,1.40475
2.524,1.4023
2.525,1.39984
2.526,1.39738
2.527,1.39493
2.528,1.39247
2.529,1.39
2.53,1.38754
2.531,1.38508
2.532,1.38261
2.533,1.38014
2.534,1.37768
2.535,1.37521
2.536,1.37273
2.537,1.37026
2.538,1.36779
2.539,1.36531
2.54,1.36283
2.541,1.36035
2.542,1.35787
2.543,1.35539
2.544,1.35291
2.545,1.35042
2.546,1.34794
2.547,1.34545
2.548,1.34296
2.549,1.34047
2.55,1.33798
2.551,1.33548
2.552,1.33299
2.553,1.33049
2.554,1.328
2.555,1.3255
2.556,1.323
2.557,1.32049
